登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
3176,長谷川 巌,ハセガワ イワオ,山口,B1,S,390518,1,58,159,51,A,4.29,22.6,5,17,97,0,0,0.18,13,38.4,0.16,3.2,18,50.0,0.16,3.6,18,16.6,0.18,4.0,17,5.8,0.17,4.1,18,16.6,0.17,4.0,13,7.6,0.22,4.8,B2,B1,B1,48.0,46.0,2023,1,2022-05-01,2022-10-31,55,1,4,3,3,1,1,0,0,0,0,0,0,0,0,3,6,4,4,1,0,0,0,0,0,0,0,0,0,1,2,5,2,4,4,0,0,0,0,0,0,0,0,0,1,2,1,3,10,0,0,0,0,0,0,0,0,0,3,3,4,4,4,0,0,0,0,0,0,0,0,0,1,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,山口
3177,宮本 紀美,ミヤモト ノリミ,東京,B1,S,390611,2,58,160,50,A,4.16,14.1,6,9,106,0,0,0.21,21,28.5,0.21,4.5,20,10.0,0.18,4.1,18,22.2,0.21,4.6,16,6.2,0.2,4.1,17,11.7,0.23,3.8,14,0.0,0.25,4.6,B1,B1,B1,47.0,47.0,2023,1,2022-05-01,2022-10-31,55,2,4,7,3,3,2,0,0,0,0,0,0,0,0,1,1,5,7,4,2,0,0,0,0,0,0,0,0,2,2,1,4,6,3,0,0,0,0,0,0,0,0,0,1,4,4,3,4,0,0,0,0,0,0,0,0,1,1,4,4,5,2,0,0,0,0,0,0,0,0,0,0,1,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,東京
3182,久保田 美紀,クボタ ミキ,群馬,B2,S,400210,2,57,158,50,O,3.04,11.2,3,7,89,0,0,0.22,14,14.2,0.23,4.4,15,33.3,0.21,5.1,17,11.7,0.22,4.5,16,6.2,0.21,5.2,14,0.0,0.24,5.1,12,0.0,0.25,4.5,B1,B1,B1,44.0,40.0,2023,1,2022-05-01,2022-10-31,55,0,2,1,2,4,5,0,0,0,0,0,0,0,0,2,3,3,2,3,2,0,0,0,0,0,0,0,0,1,1,2,3,6,3,1,0,0,0,0,0,0,0,0,1,1,2,6,5,0,0,0,0,0,0,1,0,0,0,1,3,4,6,0,0,0,0,0,0,0,0,0,0,1,0,6,4,1,0,0,0,0,0,0,0,0,0,0,1,群馬
3186,沖 悟,オキ サトル,大阪,B1,S,350425,1,62,157,52,O,4.69,27.7,17,13,108,1,0,0.18,19,73.6,0.2,3.9,25,36.0,0.16,3.6,24,16.6,0.2,3.5,27,7.4,0.17,3.4,9,11.1,0.21,4.3,4,0.0,0.16,4.0,B1,B1,B1,45.0,47.0,2023,1,2022-05-01,2022-10-31,56,7,7,1,1,1,2,0,0,0,0,0,0,0,0,6,3,1,4,7,4,0,0,0,0,0,0,0,0,3,1,7,4,4,5,0,0,0,0,0,0,0,0,1,1,8,2,9,6,0,0,0,0,0,0,0,0,0,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3188,日高 逸子,ヒダカ イツコ,福岡,A2,S,361007,2,61,154,44,A,6.23,40.5,22,36,143,1,0,0.17,30,83.3,0.14,2.2,22,54.5,0.16,3.1,26,19.2,0.17,3.4,27,37.0,0.17,3.7,19,21.0,0.16,3.7,19,10.5,0.21,4.6,A1,A2,B2,53.0,54.0,2023,1,2022-05-01,2022-10-31,56,18,7,3,1,0,0,1,0,0,0,0,0,0,0,2,10,7,2,1,0,0,0,0,0,0,1,0,0,0,5,10,7,3,0,0,0,0,0,0,0,1,0,2,8,7,10,0,0,0,0,0,0,0,0,0,0,0,4,5,2,3,5,0,0,0,0,0,0,0,0,0,2,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,宮崎
3202,三品 隆浩,ミシナ タカヒロ,東京,B1,S,400416,1,57,159,54,A,4.38,20.4,9,9,88,0,0,0.19,15,53.3,0.17,3.6,14,14.2,0.21,4.4,17,23.5,0.19,3.5,10,0.0,0.21,4.4,17,23.5,0.16,2.8,15,0.0,0.24,5.1,B1,B1,B1,48.0,47.0,2023,1,2022-05-01,2022-10-31,56,5,3,1,4,0,2,0,0,0,0,0,0,0,0,0,2,4,5,3,0,0,0,0,0,0,0,0,0,4,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,4,4,2,3,4,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,東京
3207,田村 美和,タムラ ミワ,東京,B1,S,401101,2,57,156,55,A,4.48,25.2,12,12,95,0,0,0.18,15,53.3,0.18,2.7,15,40.0,0.2,2.7,17,11.7,0.16,2.4,12,25.0,0.17,3.3,16,31.2,0.18,3.1,20,0.0,0.2,4.3,B1,B1,B1,47.0,47.0,2023,1,2022-05-01,2022-10-31,56,5,3,0,4,3,0,0,0,0,0,0,0,0,0,2,4,2,3,2,2,0,0,0,0,0,0,0,0,0,2,1,4,7,3,0,0,0,0,0,0,0,0,2,1,3,2,1,3,0,0,0,0,0,0,0,0,3,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,3,4,4,9,0,0,0,0,0,0,0,0,0,0,1,0,沖縄
3211,北川 敏弘,キタガワ トシヒロ,佐賀,B1,S,370127,1,60,162,56,A,4.94,21.5,8,14,102,0,0,0.18,14,35.7,0.16,3.4,17,29.4,0.19,2.5,20,25.0,0.2,3.4,23,8.7,0.16,2.8,17,23.5,0.17,2.9,11,9.0,0.19,3.6,B1,B1,B1,47.0,50.0,2023,1,2022-05-01,2022-10-31,57,1,4,3,5,0,1,0,0,0,0,0,0,0,0,3,2,6,2,3,1,0,0,0,0,0,0,0,0,3,2,5,6,4,0,0,0,0,0,0,0,0,0,0,2,8,4,6,3,0,0,0,0,0,0,0,0,1,3,2,5,4,2,0,0,0,0,0,0,0,0,0,1,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
3212,亀本 勇樹,カメモト ユウキ,広島,B1,S,370208,1,60,162,59,A,4.77,33.6,7,25,95,0,0,0.2,15,53.3,0.17,3.9,22,31.8,0.21,4.3,19,42.1,0.19,4.2,27,33.3,0.19,4.1,8,0.0,0.16,4.1,4,0.0,0.33,6.0,B1,B1,B1,51.0,47.0,2023,1,2022-05-01,2022-10-31,57,4,4,3,1,0,2,1,0,0,0,0,0,0,0,1,6,2,3,7,3,0,0,0,0,0,0,0,0,1,7,4,1,5,1,0,0,0,0,0,0,0,0,1,8,3,5,9,1,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,広島
3224,栗山 繁洋,クリヤマ シゲヒロ,佐賀,B1,S,400517,1,57,161,53,O,4.87,29.7,17,19,121,0,0,0.16,17,70.5,0.17,3.6,20,15.0,0.17,3.3,26,30.7,0.15,2.6,22,31.8,0.16,2.9,19,26.3,0.15,2.9,17,5.8,0.18,3.7,B1,B1,B1,48.0,48.0,2023,1,2022-05-01,2022-10-31,57,8,4,1,0,1,3,0,0,0,0,0,0,0,0,1,2,4,6,3,4,0,0,0,0,0,0,0,0,0,8,6,5,4,3,0,0,0,0,0,0,0,0,5,2,1,5,2,7,0,0,0,0,0,0,0,0,2,3,5,3,4,1,1,0,0,0,0,1,0,0,1,0,3,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
3226,浦田 信義,ウラタ ノブヨシ,東京,B1,S,400806,1,57,164,51,AB,4.56,28.9,10,21,107,0,0,0.15,18,50.0,0.18,3.6,17,35.2,0.16,2.4,23,34.7,0.14,2.7,18,27.7,0.16,2.7,18,16.6,0.12,2.6,13,0.0,0.13,2.3,B1,B1,B1,49.0,48.0,2023,1,2022-05-01,2022-10-31,57,3,6,2,2,5,0,0,0,0,0,0,0,0,0,1,5,1,5,2,3,0,0,0,0,0,0,0,0,3,5,3,4,4,4,0,0,0,0,0,0,0,0,2,3,1,5,2,5,0,0,0,0,0,0,0,0,1,2,2,5,6,2,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,東京
3227,長岡 茂一,ナガオカ シゲカズ,東京,B1,S,400808,1,57,166,53,O,5.26,36.5,18,20,104,0,0,0.18,17,76.4,0.19,3.6,24,41.6,0.22,4.4,16,18.7,0.19,3.6,19,31.5,0.16,3.5,14,35.7,0.14,2.5,14,7.1,0.17,3.6,B1,B1,B2,48.0,49.0,2023,1,2022-05-01,2022-10-31,57,9,4,1,2,1,0,0,0,0,0,0,0,0,0,2,8,5,2,4,3,0,0,0,0,0,0,0,0,1,2,5,3,4,1,0,0,0,0,0,0,0,0,3,3,4,0,4,5,0,0,0,0,0,0,0,0,2,3,0,1,4,3,1,0,0,0,0,0,0,0,1,0,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,東京
3231,吉田 隆義,ヨシダ タカヨシ,愛知,B1,S,410101,1,56,165,57,AB,4.11,24.6,5,13,73,1,0,0.19,11,54.5,0.2,3.5,14,28.5,0.18,4.1,17,17.6,0.18,4.0,15,20.0,0.18,4.1,11,9.0,0.2,4.3,5,20.0,0.21,5.0,B1,B1,B1,47.0,45.0,2023,1,2022-05-01,2022-10-31,57,4,2,0,1,3,0,1,0,0,0,0,0,0,0,0,4,4,2,2,2,0,0,0,0,0,0,0,0,1,2,3,2,7,2,0,0,0,0,0,0,0,0,0,3,1,2,3,6,0,0,0,0,0,0,0,0,0,1,1,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3232,山川 美由紀,ヤマカワ ミユキ,香川,A1,S,411024,2,56,152,46,A,6.29,43.6,28,17,103,3,0,0.16,27,85.1,0.15,2.5,14,28.5,0.18,2.9,20,50.0,0.15,2.9,17,29.4,0.19,3.1,14,21.4,0.14,2.9,11,0.0,0.17,3.8,A1,A1,A2,55.0,54.0,2023,1,2022-05-01,2022-10-31,57,19,4,3,1,0,0,0,0,0,0,0,0,0,0,1,3,1,6,3,0,0,0,0,0,0,0,0,0,5,5,2,2,4,1,1,0,0,0,0,0,0,0,2,3,6,2,3,1,0,0,0,0,0,0,0,0,1,2,6,2,1,1,0,0,0,0,0,0,1,0,0,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,香川
3233,小畑 実成,オバタ ミナリ,岡山,A2,S,420203,1,55,163,54,O,5.7,33.5,18,26,131,0,0,0.16,23,78.2,0.14,3.2,25,32.0,0.16,3.0,24,29.1,0.16,3.3,22,27.2,0.17,3.2,19,21.0,0.18,3.6,18,5.5,0.16,3.9,A2,B1,A2,51.0,52.0,2023,1,2022-05-01,2022-10-31,57,14,4,2,1,1,1,0,0,0,0,0,0,0,0,0,8,9,7,1,0,0,0,0,0,0,0,0,0,2,5,6,6,4,1,0,0,0,0,0,0,0,0,2,4,6,6,2,2,0,0,0,0,0,0,0,0,0,4,7,3,3,2,0,0,0,0,0,0,0,0,0,1,5,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3243,佐野 隆仁,サノ タカヒト,大阪,B2,S,390602,1,58,159,52,B,3.76,20.4,4,6,49,0,0,0.19,8,37.5,0.22,4.3,12,8.3,0.21,5.1,14,28.5,0.17,3.1,11,18.1,0.18,3.8,4,0.0,0.24,4.8,0,0.0,0.0,0.0,B1,B1,B1,44.0,44.0,2023,1,2022-05-01,2022-10-31,58,3,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,3,1,3,4,0,0,0,0,0,0,0,0,0,4,1,1,5,3,0,0,0,0,0,0,0,0,0,2,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3246,星野 政彦,ホシノ マサヒコ,兵庫,B1,S,390915,1,58,160,56,A,4.21,16.3,6,4,61,0,0,0.18,7,57.1,0.19,4.7,12,16.6,0.22,3.9,9,0.0,0.15,4.2,11,27.2,0.18,3.6,14,7.1,0.17,3.4,8,0.0,0.16,3.9,B1,B1,B1,47.0,45.0,2023,1,2022-05-01,2022-10-31,58,4,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,3,3,2,2,0,1,0,0,0,0,0,0,0,0,1,3,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,兵庫
3251,平石 和男,ヒライシ カズオ,埼玉,A2,S,410714,1,56,164,50,B,5.62,34.8,32,21,152,2,0,0.2,27,85.1,0.19,4.0,35,34.2,0.19,4.7,22,22.7,0.22,4.4,27,25.9,0.21,4.7,27,22.2,0.19,4.9,14,0.0,0.22,4.9,A2,A2,A2,52.0,51.0,2023,1,2022-05-01,2022-10-31,58,18,5,0,1,2,1,0,0,0,0,0,0,0,0,7,5,7,5,8,3,0,0,0,0,0,0,0,0,3,2,6,5,4,2,0,0,0,0,0,0,0,0,1,6,6,7,3,4,0,0,0,0,0,0,0,0,3,3,8,4,5,4,0,0,0,0,0,0,0,0,0,0,6,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,埼玉
3256,三角 哲男,ミスミ テツオ,東京,A1,S,420303,1,55,164,51,A,6.7,50.0,42,19,122,7,1,0.14,24,83.3,0.12,2.4,18,66.6,0.13,1.9,21,33.3,0.14,2.5,19,52.6,0.15,3.0,23,30.4,0.14,3.1,17,29.4,0.18,3.2,A1,A1,A2,56.0,55.0,2023,1,2022-05-01,2022-10-31,58,19,1,2,0,1,1,0,0,0,0,0,0,0,0,6,6,2,2,1,1,0,0,0,0,0,0,0,0,3,4,5,3,3,3,0,0,0,0,0,0,0,0,6,4,2,4,1,2,0,0,0,0,0,0,0,0,5,2,6,4,2,4,0,0,0,0,0,0,0,0,3,2,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,千葉
3257,田頭 実,タドウ ミノル,福岡,A1,S,420329,1,55,157,53,O,6.81,52.8,43,21,121,9,0,0.12,28,96.4,0.09,1.5,64,43.7,0.13,2.2,24,29.1,0.11,2.4,5,40.0,0.2,3.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,A1,A1,A1,54.0,56.0,2023,1,2022-05-01,2022-10-31,58,23,4,0,0,1,0,0,0,0,0,0,0,0,0,15,13,9,11,4,11,1,0,0,0,0,0,0,0,4,3,2,7,6,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,福岡
3261,大川 茂実,オオカワ シゲミ,岡山,B1,S,380409,1,59,162,51,AB,3.18,11.4,2,5,61,0,0,0.18,9,33.3,0.2,4.4,11,18.1,0.18,3.4,11,0.0,0.19,3.5,11,9.0,0.17,3.7,10,10.0,0.16,3.3,9,0.0,0.21,4.3,B2,B2,B1,41.0,42.0,2023,1,2022-05-01,2022-10-31,59,2,1,1,3,0,2,0,0,0,0,0,0,0,0,0,2,0,6,2,1,0,0,0,0,0,0,0,0,0,0,1,2,5,3,0,0,0,0,0,0,0,0,0,1,1,2,1,6,0,0,0,0,0,0,0,0,0,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,2,0,岡山
3265,今村 暢孝,イマムラ ノブタカ,福岡,A1,S,400119,1,57,162,52,O,6.83,56.1,36,42,139,5,0,0.15,46,60.8,0.15,3.0,93,53.7,0.15,3.1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,A2,A1,A1,55.0,54.0,2023,1,2022-05-01,2022-10-31,59,18,10,10,5,2,0,0,0,0,0,0,0,1,0,18,32,14,12,11,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,福岡
3268,森 竜也,モリ タツヤ,三重,B1,S,400513,1,57,161,52,AB,5.36,35.5,20,22,118,2,0,0.17,19,63.1,0.14,2.5,26,46.1,0.16,3.1,28,39.2,0.17,3.5,23,21.7,0.16,3.0,18,11.1,0.21,4.7,4,0.0,0.15,2.8,A2,B1,A2,50.0,50.0,2023,1,2022-05-01,2022-10-31,59,8,4,3,0,1,3,0,0,0,0,0,0,0,0,6,6,3,5,2,4,0,0,0,0,0,0,0,0,5,6,8,1,3,5,0,0,0,0,0,0,0,0,1,4,3,4,5,6,0,0,0,0,0,0,0,0,0,2,3,7,3,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,三重
3273,石田 豪,イシダ ツヨシ,広島,B1,S,401121,1,57,157,52,A,4.7,27.1,13,19,118,0,0,0.16,20,45.0,0.16,2.8,18,33.3,0.16,3.5,21,38.1,0.14,2.9,22,18.1,0.18,3.0,18,22.2,0.17,3.8,19,5.2,0.16,3.2,B1,B1,B1,47.0,47.0,2023,1,2022-05-01,2022-10-31,59,5,4,4,1,3,3,0,0,0,0,0,0,0,0,2,4,5,3,1,3,0,0,0,0,0,0,0,0,3,5,5,3,5,0,0,0,0,0,0,0,0,0,2,2,5,3,5,4,0,0,0,0,0,0,1,0,1,3,1,2,4,7,0,0,0,0,0,0,0,0,0,1,4,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,広島
3277,齋藤 勇,サイトウ イサム,東京,B1,S,410822,1,56,162,52,A,5.01,32.3,10,22,99,0,0,0.17,19,78.9,0.17,3.4,17,23.5,0.17,3.8,16,37.5,0.15,2.9,18,11.1,0.17,3.3,16,25.0,0.14,2.9,13,7.6,0.21,4.2,B1,B1,B1,47.0,49.0,2023,1,2022-05-01,2022-10-31,59,7,8,1,2,1,0,0,0,0,0,0,0,0,0,0,4,2,7,2,2,0,0,0,0,0,0,0,0,1,5,3,2,2,3,0,0,0,0,0,0,0,0,1,1,6,5,3,2,0,0,0,0,0,0,0,0,1,3,2,2,4,4,0,0,0,0,0,0,0,0,0,1,1,2,6,3,0,0,0,0,0,0,0,0,0,0,1,0,東京
3280,垣内 清美,カキウチ キヨミ,三重,B1,S,420120,2,55,161,50,A,4.21,23.6,7,14,89,1,0,0.19,13,53.8,0.16,3.0,18,38.8,0.18,3.7,13,30.7,0.16,3.2,18,5.5,0.21,4.0,17,11.7,0.19,3.6,10,0.0,0.24,3.6,B1,B2,B1,44.0,45.0,2023,1,2022-05-01,2022-10-31,59,4,3,3,0,1,2,0,0,0,0,0,0,0,0,3,4,2,2,3,4,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,1,1,4,8,4,0,0,0,0,0,0,0,0,0,2,4,2,5,4,0,0,0,0,0,0,0,0,0,0,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,三重
3282,池本 輝明,イケモト テルアキ,広島,A2,S,420213,1,55,162,52,O,5.43,33.9,18,19,109,0,0,0.19,17,94.1,0.15,3.3,19,31.5,0.22,4.4,23,21.7,0.2,3.5,15,40.0,0.19,3.7,19,21.0,0.18,3.7,16,0.0,0.23,4.6,B1,B1,A2,50.0,50.0,2023,1,2022-05-01,2022-10-31,59,13,3,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,5,2,0,0,0,0,0,0,0,0,1,4,6,7,4,1,0,0,0,0,0,0,0,0,0,6,2,3,3,0,0,0,0,0,0,0,1,0,2,2,2,5,3,5,0,0,0,0,0,0,0,0,0,0,5,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,広島
3283,窪田 好弘,クボタ ヨシヒロ,福井,B1,S,420707,1,55,164,54,O,4.21,24.6,9,11,81,0,0,0.17,13,69.2,0.15,3.6,15,20.0,0.21,4.6,17,35.2,0.15,3.1,13,15.3,0.16,3.5,12,0.0,0.17,3.8,11,0.0,0.19,4.5,B1,B1,B1,45.0,45.0,2023,1,2022-05-01,2022-10-31,59,6,3,1,1,0,2,0,0,0,0,0,0,0,0,1,2,1,4,3,4,0,0,0,0,0,0,0,0,2,4,3,3,0,5,0,0,0,0,0,0,0,0,0,2,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,福井
3284,渡邊 伸太郎,ワタナベ シンタロウ,佐賀,A2,S,421019,1,55,160,53,A,5.98,40.4,25,26,126,3,0,0.18,22,81.8,0.12,2.6,26,38.4,0.17,3.3,28,32.1,0.18,3.9,26,38.4,0.18,3.9,15,13.3,0.22,4.6,9,22.2,0.21,4.1,A2,A2,A2,52.0,51.0,2023,1,2022-05-01,2022-10-31,59,16,2,1,1,1,0,1,0,0,0,0,0,0,0,3,7,9,1,3,2,1,0,0,0,0,0,0,0,3,6,6,8,2,3,0,0,0,0,0,0,0,0,3,7,2,9,3,1,0,0,0,0,0,1,1,0,0,2,8,2,2,1,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
3286,坂東 満,バンドウ ミツル,静岡,B1,S,430828,1,54,160,53,B,5.07,31.0,12,15,87,0,0,0.15,13,69.2,0.13,2.3,18,50.0,0.15,2.4,19,36.8,0.12,2.6,11,9.0,0.13,1.9,15,6.6,0.17,3.4,11,0.0,0.19,4.8,B1,B1,B1,46.0,48.0,2023,1,2022-05-01,2022-10-31,59,6,3,2,0,1,0,0,0,0,0,0,0,1,0,3,6,4,2,1,2,0,0,0,0,0,0,0,0,2,5,3,3,3,3,0,0,0,0,0,0,0,0,1,0,4,4,0,2,0,0,0,0,0,0,0,0,0,1,2,4,5,3,0,0,0,0,0,0,0,0,0,0,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3289,高橋 淳美,タカハシ アツミ,大阪,B1,S,380525,2,59,155,46,A,4.25,19.7,8,11,96,0,0,0.2,15,26.6,0.21,4.7,20,25.0,0.19,4.2,16,37.5,0.21,3.6,14,14.2,0.16,3.1,16,12.5,0.19,3.6,15,0.0,0.27,5.3,B1,B1,B1,49.0,46.0,2023,1,2022-05-01,2022-10-31,60,3,1,2,5,1,2,1,0,0,0,0,0,0,0,2,3,3,5,5,2,0,0,0,0,0,0,0,0,2,4,2,0,2,6,0,0,0,0,0,0,0,0,1,1,4,4,2,2,0,0,0,0,0,0,0,0,0,2,3,5,3,3,0,0,0,0,0,0,0,0,0,0,1,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3290,倉谷 和信,クラタニ カズノブ,大阪,B1,S,381007,1,59,163,53,O,4.9,31.9,9,14,72,0,0,0.17,12,75.0,0.13,2.6,23,30.4,0.17,3.3,16,18.7,0.19,3.3,10,20.0,0.17,3.7,9,22.2,0.16,4.0,2,0.0,0.2,6.0,A2,A2,A2,49.0,48.0,2023,1,2022-05-01,2022-10-31,60,7,2,1,1,1,0,0,0,0,0,0,0,0,0,2,5,1,7,3,4,1,0,0,0,0,0,0,0,0,3,6,3,2,2,0,0,0,0,0,0,0,0,0,2,1,2,3,2,0,0,0,0,0,0,0,0,0,2,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3293,宮内 由紀英,ミヤウチ ユキヒデ,東京,B1,S,400816,1,57,160,52,B,4.48,21.7,6,19,115,0,0,0.18,18,61.1,0.15,3.1,19,21.0,0.19,4.2,22,13.6,0.19,3.8,21,23.8,0.2,3.9,19,5.2,0.18,4.6,16,6.2,0.18,3.9,B1,B1,B1,47.0,47.0,2023,1,2022-05-01,2022-10-31,60,5,6,2,1,2,2,0,0,0,0,0,0,0,0,1,3,3,5,5,2,0,0,0,0,0,0,0,0,0,3,5,4,4,6,0,0,0,0,0,0,0,0,0,5,8,3,2,3,0,0,0,0,0,0,0,0,0,1,4,3,7,4,0,0,0,0,0,0,0,0,0,1,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,東京
3294,野中 義生,ノナカ ヨシオ,静岡,B1,S,400822,1,57,160,54,A,4.37,21.4,9,9,84,0,0,0.16,12,33.3,0.19,3.5,11,45.4,0.18,3.1,15,26.6,0.16,3.3,15,13.3,0.14,2.7,17,11.7,0.15,2.6,14,7.1,0.14,3.6,B1,B1,B1,48.0,46.0,2023,1,2022-05-01,2022-10-31,60,4,0,3,1,0,4,0,0,0,0,0,0,0,0,2,3,3,1,0,2,0,0,0,0,0,0,0,0,1,3,1,5,2,3,0,0,0,0,0,0,0,0,1,1,2,4,4,2,1,0,0,0,0,0,0,0,1,1,3,5,5,2,0,0,0,0,0,0,0,0,0,1,2,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3295,濱村 芳宏,ハマムラ ヨシヒロ,徳島,B1,S,410824,1,56,158,54,AB,4.03,20.5,3,13,78,1,0,0.15,13,38.4,0.14,2.8,14,21.4,0.14,2.9,15,20.0,0.16,3.1,14,7.1,0.17,2.6,15,13.3,0.16,3.7,7,28.5,0.14,3.0,B1,B1,B1,49.0,45.0,2023,1,2022-05-01,2022-10-31,60,3,2,3,2,1,2,0,0,0,0,0,0,0,0,0,3,2,1,6,2,0,0,0,0,0,0,0,0,0,3,4,0,4,4,0,0,0,0,0,0,0,0,0,1,3,3,2,4,0,0,0,0,0,0,1,0,0,2,0,4,7,2,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,徳島
