登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
3277,齋藤勇,サイトウ イサム,東京,B1,S,410822,1,58,161,53,A,4.55,23.7,10,13,97,0,0,0.16,17,70.5,0.14,2.5,17,35.2,0.16,4.3,19,15.7,0.14,2.6,12,16.6,0.19,3.9,19,0.0,0.16,3.5,13,0.0,0.21,5.0,B1,B1,B1,46.0,47.0,2025,2,2024-11-01,2025-04-30,59,7,5,2,1,2,0,0,0,0,0,0,0,0,0,3,3,4,1,6,0,0,0,0,0,0,0,0,0,0,3,6,5,4,1,0,0,0,0,0,0,0,0,0,2,3,1,5,1,0,0,0,0,0,1,0,0,0,0,3,2,6,8,0,0,0,0,0,0,0,0,0,0,2,2,4,5,0,0,0,0,0,0,0,0,0,0,2,0,東京
3282,池本輝明,イケモト テルアキ,広島,B1,S,420213,1,58,162,52,O,4.68,25.0,13,16,116,0,0,0.18,17,76.4,0.15,2.9,18,27.7,0.19,4.4,25,28.0,0.17,3.2,21,14.2,0.18,4.2,20,5.0,0.18,4.6,15,0.0,0.25,5.1,B1,B1,B1,48.0,48.0,2025,2,2024-11-01,2025-04-30,59,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1,4,5,3,4,1,0,0,0,0,0,0,0,0,2,5,4,8,0,6,0,0,0,0,0,0,0,0,1,2,3,6,6,3,0,0,0,0,0,0,0,0,0,1,2,5,8,4,0,0,0,0,0,0,0,0,0,0,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,広島
3284,渡邊伸太郎,ワタナベ シンタロウ,佐賀,B1,S,421019,1,57,161,53,A,5.18,31.5,18,17,111,1,0,0.18,17,82.3,0.15,2.7,26,34.6,0.19,3.3,19,31.5,0.18,4.1,25,8.0,0.19,3.4,22,13.6,0.19,3.8,2,50.0,0.34,6.0,B1,B1,B1,50.0,50.0,2025,2,2024-11-01,2025-04-30,59,11,3,1,0,2,0,0,0,0,0,0,0,0,0,3,6,4,5,8,0,0,0,0,0,0,0,0,0,2,4,3,5,3,2,0,0,0,0,0,1,0,0,2,0,7,7,7,2,0,0,0,0,0,0,0,0,0,3,3,4,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,佐賀
3286,坂東満,バンドウ ミツル,静岡,B1,S,430828,1,56,160,54,B,4.45,23.0,10,11,91,0,0,0.17,13,61.5,0.15,2.9,18,11.1,0.16,2.8,17,35.2,0.16,2.6,13,7.6,0.15,3.8,15,20.0,0.18,3.1,15,6.6,0.22,4.5,B1,B1,B1,47.0,46.0,2025,2,2024-11-01,2025-04-30,59,5,3,2,1,1,1,0,0,0,0,0,0,0,0,1,1,5,5,3,3,0,0,0,0,0,0,0,0,1,5,4,4,1,2,0,0,0,0,0,0,0,0,1,0,1,5,2,3,1,0,0,0,0,0,0,0,2,1,1,2,5,4,0,0,0,0,0,0,0,0,0,1,2,2,4,6,0,0,0,0,0,0,0,0,0,0,2,0,静岡
3289,高橋淳美,タカハシ アツミ,大阪,B2,S,380525,2,62,154,46,A,3.81,18.7,2,4,32,0,0,0.21,5,40.0,0.22,4.6,5,40.0,0.18,4.2,6,16.6,0.21,3.3,7,0.0,0.19,4.1,5,20.0,0.21,4.2,4,0.0,0.25,6.0,B2,B1,B1,43.0,44.0,2025,2,2024-11-01,2025-04-30,60,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3293,宮内由紀英,ミヤウチ ユキヒデ,東京,B1,S,400816,1,59,161,54,B,3.91,15.4,6,9,97,0,0,0.2,12,41.6,0.15,2.9,21,23.8,0.2,4.4,17,23.5,0.18,3.4,17,0.0,0.21,4.4,17,5.8,0.19,4.7,12,0.0,0.22,4.3,B1,B1,B1,47.0,45.0,2025,2,2024-11-01,2025-04-30,60,2,3,0,3,3,1,0,0,0,0,0,0,0,0,2,3,4,4,2,6,0,0,0,0,0,0,0,0,2,2,0,6,4,3,0,0,0,0,0,0,0,0,0,0,3,8,4,2,0,0,0,0,0,0,0,0,0,1,3,8,2,3,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,1,1,東京
3294,野中義生,ノナカ ヨシオ,静岡,B1,S,400822,1,59,160,53,A,4.0,17.3,4,9,75,0,0,0.17,11,27.2,0.2,4.5,12,33.3,0.19,4.3,11,9.0,0.19,3.6,14,14.2,0.13,3.2,11,0.0,0.17,2.9,16,18.7,0.14,2.6,B1,B1,B1,49.0,45.0,2025,2,2024-11-01,2025-04-30,60,2,1,0,3,2,3,0,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0,0,0,0,0,0,0,1,2,5,2,1,0,0,0,0,0,0,0,0,1,1,4,1,2,4,0,0,0,0,0,0,1,0,0,0,2,2,3,3,1,0,0,0,0,0,0,0,1,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3297,藤丸光一,フジマル コウイチ,福岡,B1,S,420217,1,58,154,49,O,4.99,30.8,14,23,120,4,1,0.19,19,52.6,0.18,3.6,38,23.6,0.21,4.3,39,35.9,0.18,3.5,19,15.7,0.18,3.6,4,0.0,0.2,4.8,1,100.0,0.22,1.0,B1,B1,B1,50.0,49.0,2025,2,2024-11-01,2025-04-30,60,5,5,2,3,1,3,0,0,0,0,0,0,0,0,2,7,9,6,7,7,0,0,0,0,0,0,0,0,5,9,3,6,9,7,0,0,0,0,0,0,0,0,1,2,6,3,6,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,福岡
3300,川崎智幸,カワサキ トモユキ,岡山,A2,S,420419,1,58,161,54,O,5.93,44.1,31,37,154,2,0,0.14,30,80.0,0.17,2.9,27,62.9,0.14,3.2,26,23.0,0.16,3.0,23,43.4,0.12,1.6,30,23.3,0.11,2.4,18,22.2,0.13,3.1,A2,A2,A1,52.0,51.0,2025,2,2024-11-01,2025-04-30,60,17,7,2,1,1,2,0,0,0,0,0,0,0,0,7,10,2,0,6,2,0,0,0,0,0,0,0,0,1,5,8,8,3,1,0,0,0,0,0,0,0,0,3,7,5,6,0,2,0,0,0,0,0,0,0,0,3,4,5,9,7,1,1,0,0,0,0,0,0,0,0,4,2,1,6,5,0,0,0,0,0,1,0,0,0,0,0,0,岡山
3302,谷川里江,タニカワ リエ,愛知,B1,S,420709,2,57,141,45,A,5.24,36.7,22,14,98,2,0,0.17,18,55.5,0.19,2.8,16,43.7,0.19,3.1,17,35.2,0.18,2.7,18,50.0,0.12,1.8,17,23.5,0.18,3.4,12,0.0,0.2,4.1,B1,B1,B1,48.0,49.0,2025,2,2024-11-01,2025-04-30,60,6,4,2,2,3,1,0,0,0,0,0,0,0,0,3,4,5,2,1,1,0,0,0,0,0,0,0,0,3,3,2,3,3,3,0,0,0,0,0,0,0,0,8,1,1,3,2,3,0,0,0,0,0,0,0,0,2,2,1,4,3,5,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3303,渡辺豊,ワタナベ ユタカ,東京,A2,S,420917,1,57,166,57,AB,5.69,38.8,20,39,152,1,0,0.18,28,85.7,0.18,3.5,26,53.8,0.16,3.1,27,25.9,0.18,3.6,25,24.0,0.18,3.7,26,26.9,0.17,3.6,20,5.0,0.22,5.4,A2,A2,A1,51.0,51.0,2025,2,2024-11-01,2025-04-30,60,13,11,2,1,1,0,0,0,0,0,0,2,0,0,4,10,3,3,2,2,0,0,0,0,0,0,1,1,1,6,8,7,3,2,0,0,0,0,0,0,0,0,0,6,7,8,2,2,0,0,0,0,0,0,0,0,2,5,7,6,3,2,0,0,0,0,0,0,1,0,0,1,4,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,神奈川
3304,烏野賢太,ウノ ケンタ,徳島,A1,S,421220,1,57,164,55,O,6.26,44.4,35,29,144,1,0,0.17,26,88.4,0.16,3.0,20,55.0,0.16,3.4,31,38.7,0.17,3.4,26,38.4,0.17,3.3,22,27.2,0.2,3.7,19,10.5,0.19,4.3,B1,A1,A2,50.0,56.0,2025,2,2024-11-01,2025-04-30,60,21,2,0,2,1,0,0,0,0,0,0,0,0,0,4,7,1,3,3,2,0,0,0,0,0,0,0,0,6,6,8,5,3,3,0,0,0,0,0,0,0,0,1,9,5,5,5,1,0,0,0,0,0,0,0,0,3,3,7,4,4,1,0,0,0,0,0,0,0,0,0,2,4,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,徳島
3305,小野信樹,オノ ノブキ,岡山,B1,S,421222,1,57,162,53,A,3.69,16.6,6,8,84,0,0,0.18,13,61.5,0.21,4.2,16,12.5,0.17,3.5,15,6.6,0.18,4.1,13,0.0,0.19,3.6,17,11.7,0.16,3.5,10,10.0,0.17,4.3,B1,B1,B1,45.0,44.0,2025,2,2024-11-01,2025-04-30,60,5,3,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,3,6,5,0,0,0,0,0,0,0,0,0,1,4,2,3,5,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,0,0,0,0,0,0,0,1,1,3,4,5,3,0,0,0,0,0,0,0,0,0,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3306,武田正紀,タケダ マサノリ,埼玉,B1,S,430107,1,57,163,55,A,4.35,15.9,9,6,94,0,0,0.18,12,50.0,0.2,3.6,16,18.7,0.17,3.9,20,20.0,0.18,4.0,17,11.7,0.19,3.6,17,0.0,0.15,3.6,12,0.0,0.2,4.4,B1,B1,B1,47.0,46.0,2025,2,2024-11-01,2025-04-30,60,5,1,2,2,0,2,0,0,0,0,0,0,0,0,1,2,3,2,6,2,0,0,0,0,0,0,0,0,2,2,6,5,4,1,0,0,0,0,0,0,0,0,1,1,5,1,2,6,1,0,0,0,0,0,0,0,0,0,6,5,2,4,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,東京
3313,本吉正樹,モトヨシ マサジ,東京,B1,S,400806,1,59,162,58,A,3.73,12.8,3,6,70,0,0,0.19,8,50.0,0.21,3.6,14,7.1,0.21,4.1,10,20.0,0.18,3.5,15,13.3,0.18,3.7,11,0.0,0.16,4.4,12,0.0,0.22,5.1,B1,B1,B1,46.0,45.0,2025,2,2024-11-01,2025-04-30,61,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,3,2,4,4,0,0,0,0,0,0,0,0,0,2,1,4,3,0,0,0,0,0,0,0,0,0,1,1,4,3,4,2,0,0,0,0,0,0,0,0,0,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,東京
3315,広瀬聖仁,ヒロセ マサヒト,愛知,B1,S,401001,1,59,162,54,A,5.23,27.1,11,17,103,0,0,0.16,14,57.1,0.16,3.3,21,38.1,0.14,2.7,16,18.7,0.12,2.9,21,28.5,0.17,2.9,20,10.0,0.17,2.9,11,9.0,0.21,4.8,B1,B1,B1,50.0,50.0,2025,2,2024-11-01,2025-04-30,61,6,2,3,1,2,0,0,0,0,0,0,0,0,0,2,6,6,2,3,2,0,0,0,0,0,0,0,0,1,2,8,2,2,1,0,0,0,0,0,0,0,0,2,4,5,3,6,1,0,0,0,0,0,0,0,0,0,2,3,8,4,3,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,愛知
3319,山崎義明,ヤマザキ ヨシアキ,埼玉,B1,S,420222,1,58,165,54,O,5.35,33.3,16,23,117,1,0,0.15,22,63.6,0.14,2.8,19,31.5,0.18,3.1,22,45.4,0.15,3.0,18,11.1,0.13,2.6,18,22.2,0.12,2.7,18,16.6,0.2,4.3,A2,A2,A2,51.0,50.0,2025,2,2024-11-01,2025-04-30,61,11,3,2,3,1,1,1,0,0,0,0,0,0,0,1,5,2,5,3,3,0,0,0,0,0,0,0,0,3,7,5,4,1,2,0,0,0,0,0,0,0,0,0,2,5,4,5,2,0,0,0,0,0,0,0,0,1,3,5,3,4,2,0,0,0,0,0,1,0,0,0,3,6,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,埼玉
3327,野長瀬正孝,ノナガセ マサタカ,静岡,A1,S,420814,1,57,163,51,O,6.26,45.5,19,27,101,2,0,0.16,18,88.8,0.16,2.5,24,45.8,0.15,2.5,22,31.8,0.16,3.0,24,41.6,0.17,3.3,11,18.1,0.2,4.0,2,0.0,0.23,5.0,A2,A2,A2,51.0,53.0,2025,2,2024-11-01,2025-04-30,61,11,5,0,2,0,0,0,0,0,0,0,0,0,0,2,9,7,2,2,2,0,0,0,0,0,0,0,0,2,5,5,5,4,0,0,0,0,0,0,0,1,0,3,7,5,6,3,0,0,0,0,0,0,0,0,0,1,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,静岡
3333,丸尾義孝,マルオ ヨシタカ,徳島,A2,S,430606,1,57,161,54,A,6.11,44.0,22,19,93,2,0,0.16,19,84.2,0.15,3.1,14,57.1,0.16,3.2,17,29.4,0.16,2.9,19,31.5,0.15,2.9,13,23.0,0.16,3.5,11,27.2,0.22,4.2,A2,A2,A1,52.0,53.0,2025,2,2024-11-01,2025-04-30,61,11,5,1,2,0,0,0,0,0,0,0,0,0,0,3,5,2,3,0,1,0,0,0,0,0,0,0,0,2,3,4,5,0,1,2,0,0,0,0,0,0,0,4,2,5,2,3,3,0,0,0,0,0,0,0,0,1,2,2,2,3,3,0,0,0,0,0,0,0,0,1,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,徳島
3334,角ひとみ,スミ ヒトミ,広島,B1,S,430916,2,56,161,46,A,4.91,30.1,16,19,116,0,0,0.2,20,55.0,0.21,4.4,22,27.2,0.21,4.5,24,25.0,0.19,4.3,16,50.0,0.19,4.1,22,18.1,0.19,4.0,12,0.0,0.23,3.9,B1,B1,B1,49.0,48.0,2025,2,2024-11-01,2025-04-30,61,9,2,2,1,2,4,0,0,0,0,0,0,0,0,3,3,2,4,5,5,0,0,0,0,0,0,0,0,1,5,4,3,3,8,0,0,0,0,0,0,0,0,2,6,3,3,1,1,0,0,0,0,0,0,0,0,1,3,6,4,6,2,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,広島
3339,泉具巳,イズミ トモミ,兵庫,B1,S,400529,1,60,162,55,B,4.23,19.5,5,11,82,0,0,0.16,13,46.1,0.19,3.8,15,20.0,0.18,3.4,14,28.5,0.13,3.1,14,0.0,0.15,2.6,14,14.2,0.15,2.6,12,8.3,0.18,3.5,B1,B1,A2,48.0,46.0,2025,2,2024-11-01,2025-04-30,62,4,2,1,4,2,0,0,0,0,0,0,0,0,0,0,3,5,2,4,1,0,0,0,0,0,0,0,0,1,3,3,1,4,2,0,0,0,0,0,0,0,0,0,0,2,3,4,5,0,0,0,0,0,0,0,0,0,2,4,5,1,1,1,0,0,0,0,1,0,0,0,1,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3340,池田雷太,イケダ ライタ,東京,B1,S,400711,1,59,167,55,A,4.69,27.0,14,22,133,0,0,0.16,20,70.0,0.16,2.7,27,25.9,0.16,3.1,24,33.3,0.16,2.7,22,13.6,0.18,3.5,27,11.1,0.16,3.7,13,7.6,0.18,3.8,B1,B1,B1,47.0,48.0,2025,2,2024-11-01,2025-04-30,62,7,7,3,2,1,0,0,0,0,0,0,0,0,0,2,5,5,8,6,1,0,0,0,0,0,1,0,0,2,6,4,3,6,2,0,0,0,0,0,0,1,0,2,1,2,6,6,5,0,0,0,0,0,0,0,0,0,3,4,6,7,7,0,0,0,0,0,0,0,0,1,0,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,東京
3346,宮本裕之,ミヤモト ヒロユキ,兵庫,B1,S,411213,1,58,164,52,O,4.01,19.5,8,9,87,0,0,0.17,13,38.4,0.18,3.0,16,25.0,0.17,4.1,18,27.7,0.17,3.3,17,5.8,0.16,3.4,12,16.6,0.19,3.3,11,0.0,0.19,4.5,B1,B1,B1,45.0,45.0,2025,2,2024-11-01,2025-04-30,62,4,1,1,2,2,3,0,0,0,0,0,0,0,0,1,3,2,4,3,3,0,0,0,0,0,0,0,0,1,4,2,3,5,2,0,0,0,0,0,0,1,0,1,0,4,5,3,4,0,0,0,0,0,0,0,0,1,1,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,1,0,大阪
3349,吉田一郎,ヨシダ イチロウ,長崎,A2,S,430127,1,57,161,54,A,5.6,35.1,20,19,111,1,0,0.16,22,81.8,0.15,3.0,37,29.7,0.16,3.3,20,35.0,0.17,3.6,19,10.5,0.16,2.6,8,12.5,0.18,2.8,5,0.0,0.17,3.4,A2,A1,B1,51.0,53.0,2025,2,2024-11-01,2025-04-30,62,13,5,3,0,0,1,0,0,0,0,0,0,0,0,4,7,4,12,6,4,0,0,0,0,0,0,0,0,2,5,4,3,3,3,0,0,0,0,0,0,0,0,1,1,8,4,2,2,1,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,長崎
3350,藤本佳史,フジモト ヨシフミ,山口,B1,S,430423,1,57,159,54,AB,4.37,22.8,8,18,114,0,0,0.16,22,63.6,0.15,2.5,17,35.2,0.14,2.9,19,10.5,0.15,3.1,17,23.5,0.16,2.9,14,0.0,0.19,3.4,24,0.0,0.17,3.7,A2,B1,A2,51.0,46.0,2025,2,2024-11-01,2025-04-30,62,7,7,2,2,0,3,0,0,0,0,0,0,0,1,1,5,4,1,1,5,0,0,0,0,0,0,0,0,0,2,2,6,5,3,0,0,0,0,0,0,1,0,0,4,3,3,1,6,0,0,0,0,0,0,0,0,0,0,5,2,3,4,0,0,0,0,0,0,0,0,0,0,4,10,7,3,0,0,0,0,0,0,0,0,0,0,0,1,山口
3352,小川晃司,オガワ コウジ,福岡,B1,S,430620,1,57,161,51,O,4.19,16.1,3,13,99,0,0,0.15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,100.0,0.07,1.0,2,100.0,0.13,3.5,96,13.5,0.16,3.1,B1,B1,B1,47.0,47.0,2025,2,2024-11-01,2025-04-30,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,11,22,20,28,13,0,0,0,0,0,0,0,0,0,0,0,0,福岡
3353,前田光昭,マエダ ミツアキ,埼玉,B2,S,430625,1,57,158,52,O,3.5,11.7,1,3,34,0,0,0.19,5,0.0,0.26,4.4,7,0.0,0.12,3.1,6,16.6,0.12,1.8,6,33.3,0.15,3.0,6,16.6,0.26,3.7,4,0.0,0.31,4.8,B2,B1,B1,41.0,43.0,2025,2,2024-11-01,2025-04-30,62,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,埼玉
3355,橋谷田佳織,ハシヤダ カオリ,東京,B2,S,430810,2,56,150,41,A,3.6,0.0,0,0,10,0,0,0.27,2,0.0,0.28,4.5,2,0.0,0.27,5.5,2,0.0,0.25,5.0,2,0.0,0.37,6.0,2,0.0,0.2,5.5,0,0.0,0.0,0.0,B2,B2,B2,44.0,47.0,2025,2,2024-11-01,2025-04-30,62,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,千葉
3357,福島陽子,フクシマ ヨオコ,岡山,B1,S,431108,2,56,161,49,O,3.98,21.2,7,10,80,0,0,0.2,12,66.6,0.18,3.9,16,43.7,0.19,3.9,16,0.0,0.2,4.4,13,7.6,0.2,3.9,12,0.0,0.22,4.6,11,9.0,0.22,5.4,B1,B1,B1,48.0,45.0,2025,2,2024-11-01,2025-04-30,62,5,3,2,2,0,0,0,0,0,0,0,0,0,0,2,5,1,2,5,1,0,0,0,0,0,0,0,0,0,0,3,2,5,6,0,0,0,0,0,0,0,0,0,1,2,3,2,5,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3361,岡部浩,オカベ ヒロシ,徳島,B1,S,440320,1,56,155,55,AB,3.66,17.0,4,11,88,0,0,0.19,12,33.3,0.17,3.6,13,7.6,0.18,3.4,16,18.7,0.17,3.4,19,15.7,0.2,4.2,14,14.2,0.21,4.5,14,14.2,0.22,5.0,B1,B1,B1,46.0,44.0,2025,2,2024-11-01,2025-04-30,62,2,2,1,1,4,1,1,0,0,0,0,0,0,0,0,1,1,4,4,3,0,0,0,0,0,0,0,0,1,2,5,3,2,3,0,0,0,0,0,0,0,0,1,2,0,5,6,5,0,0,0,0,0,0,0,0,0,2,1,2,5,4,0,0,0,0,0,0,0,0,0,2,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,徳島
3362,間嶋仁志,マシマ ヒトシ,三重,A2,S,440728,1,55,167,55,A,6.16,49.1,26,35,124,4,1,0.19,23,91.3,0.15,2.8,41,51.2,0.2,4.2,33,36.3,0.19,4.0,25,28.0,0.2,4.4,2,0.0,0.23,4.5,0,0.0,0.0,0.0,B1,A2,A1,50.0,52.0,2025,2,2024-11-01,2025-04-30,62,15,6,1,0,1,0,0,0,0,0,0,0,0,0,5,16,3,9,4,3,0,0,0,0,0,0,0,1,6,6,6,5,6,4,0,0,0,0,0,0,0,0,0,7,6,6,4,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3370,坪内実,ツボウチ ミノル,大阪,B1,S,411113,1,58,165,55,A,4.09,18.4,8,11,103,0,0,0.2,17,64.7,0.17,3.7,17,17.6,0.19,4.5,15,6.6,0.2,3.9,20,15.0,0.18,3.4,19,0.0,0.19,4.2,15,6.6,0.27,5.3,B1,B1,B1,44.0,45.0,2025,2,2024-11-01,2025-04-30,63,7,4,4,0,1,1,0,0,0,0,0,0,0,0,0,3,3,4,4,3,0,0,0,0,0,0,0,0,0,1,3,4,2,5,0,0,0,0,0,0,0,0,1,2,7,1,1,8,0,0,0,0,0,0,0,0,0,0,3,6,6,4,0,0,0,0,0,0,0,0,0,1,0,2,4,8,0,0,0,0,0,0,0,0,0,0,1,0,大阪
3372,加藤雅之,カトウ マサユキ,広島,B1,S,411124,1,58,161,54,B,3.43,11.6,3,7,86,0,0,0.22,14,35.7,0.23,4.6,15,6.6,0.23,5.1,16,6.2,0.23,4.6,15,20.0,0.22,4.9,9,0.0,0.2,4.6,17,0.0,0.22,4.8,B1,B1,B1,43.0,44.0,2025,2,2024-11-01,2025-04-30,63,2,3,1,2,2,4,0,0,0,0,0,0,0,0,0,1,2,3,7,2,0,0,0,0,0,0,0,0,1,0,1,5,5,4,0,0,0,0,0,0,0,0,0,3,1,4,4,3,0,0,0,0,0,0,0,0,0,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,3,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,広島
3377,塚田修二,ツカダ シュウジ,東京,B2,S,420926,1,57,166,56,O,4.05,14.6,2,4,41,0,0,0.2,6,33.3,0.14,4.2,7,28.5,0.2,4.4,8,0.0,0.19,4.6,8,12.5,0.23,4.6,8,12.5,0.19,3.9,4,0.0,0.23,4.6,B1,B1,B1,49.0,46.0,2025,2,2024-11-01,2025-04-30,63,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,東京
3381,滝沢芳行,タキザワ ヨシユキ,埼玉,B1,S,430824,1,56,161,56,A,5.02,34.0,19,15,100,1,0,0.16,19,68.4,0.16,2.9,17,35.2,0.16,2.1,12,33.3,0.15,3.2,16,25.0,0.14,2.6,23,21.7,0.15,2.7,13,15.3,0.18,2.8,A2,B1,A2,50.0,48.0,2025,2,2024-11-01,2025-04-30,63,8,5,1,2,0,2,0,0,0,0,0,0,1,0,3,3,1,5,1,4,0,0,0,0,0,0,0,0,2,2,3,3,1,1,0,0,0,0,0,0,0,0,2,2,2,5,2,3,0,0,0,0,0,0,0,0,2,3,3,2,5,8,0,0,0,0,0,0,0,0,2,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,埼玉
