登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
3268,森竜也,モリ タツヤ,三重,B2,S,400513,1,59,162,54,AB,3.69,12.5,2,4,48,0,0,0.21,6,50.0,0.17,2.8,8,25.0,0.18,3.6,7,0.0,0.2,4.7,7,14.2,0.19,3.1,11,0.0,0.22,4.5,9,0.0,0.26,5.7,B1,B1,A2,48.0,43.0,2025,1,2024-05-01,2024-10-31,59,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,3,4,2,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,三重
3273,石田豪,イシダ ツヨシ,広島,B1,S,401121,1,59,158,52,A,3.87,19.0,10,9,100,1,0,0.17,14,71.4,0.15,3.3,16,12.5,0.18,3.8,14,28.5,0.16,2.8,18,5.5,0.18,4.3,18,5.5,0.19,4.2,19,5.2,0.18,4.6,B1,B1,B1,48.0,44.0,2025,1,2024-05-01,2024-10-31,59,6,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,4,2,5,0,0,0,0,0,0,0,0,3,1,3,2,2,2,1,0,0,0,0,0,0,0,0,1,2,4,4,7,0,0,0,0,0,0,0,0,0,1,1,5,4,7,0,0,0,0,0,0,0,0,0,1,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,1,広島
3277,齋藤勇,サイトウ イサム,東京,B1,S,410822,1,58,161,53,A,4.36,22.3,11,6,76,0,0,0.19,15,66.6,0.17,3.3,13,23.0,0.22,4.2,13,15.3,0.16,2.9,10,10.0,0.21,4.1,14,7.1,0.2,3.8,11,0.0,0.2,4.5,B1,B1,B1,47.0,46.0,2025,1,2024-05-01,2024-10-31,59,8,2,2,2,0,1,0,0,0,0,0,0,0,0,2,1,1,5,4,0,0,0,0,0,0,0,0,0,1,1,1,7,0,3,0,0,0,0,0,0,0,0,0,1,0,2,5,1,1,0,0,0,0,0,0,0,0,1,1,3,3,6,0,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0,東京
3280,垣内清美,カキウチ キヨミ,三重,B1,S,420120,2,57,160,52,A,4.6,26.2,11,10,80,0,0,0.2,15,73.3,0.2,4.6,13,30.7,0.21,3.7,15,26.6,0.2,4.3,10,0.0,0.15,3.1,16,12.5,0.17,3.4,11,0.0,0.26,4.3,B1,B1,B1,45.0,47.0,2025,1,2024-05-01,2024-10-31,59,7,4,2,1,1,0,0,0,0,0,0,0,0,0,1,3,3,2,2,2,0,0,0,0,0,0,0,0,2,2,1,5,2,3,0,0,0,0,0,0,0,0,0,0,3,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,5,4,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,0,0,0,1,0,0,0,0,0,0,三重
3282,池本輝明,イケモト テルアキ,広島,B1,S,420213,1,57,162,52,O,4.53,22.0,6,20,118,0,0,0.18,15,40.0,0.15,3.5,27,33.3,0.19,4.0,21,28.5,0.18,3.1,23,13.0,0.16,3.7,22,9.0,0.17,3.4,10,0.0,0.24,4.9,B1,B1,B1,48.0,48.0,2025,1,2024-05-01,2024-10-31,59,3,3,2,4,2,1,0,0,0,0,0,0,0,0,1,8,5,3,9,1,0,0,0,0,0,0,0,0,2,4,4,5,4,2,0,0,0,0,0,0,0,0,0,3,5,7,8,0,0,0,0,0,0,0,0,0,0,2,6,3,5,5,0,0,0,0,0,0,0,1,0,0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,広島
3284,渡邊伸太郎,ワタナベ シンタロウ,佐賀,B1,S,421019,1,57,161,52,A,5.24,32.1,18,26,137,1,0,0.17,23,69.5,0.16,2.5,22,27.2,0.2,4.0,23,52.1,0.17,3.5,25,20.0,0.18,4.0,33,12.1,0.15,3.2,11,9.0,0.15,3.8,B1,B1,B1,47.0,50.0,2025,1,2024-05-01,2024-10-31,59,10,6,2,2,2,1,0,0,0,0,0,0,0,0,2,4,4,3,4,5,0,0,0,0,0,0,0,0,4,8,6,2,2,1,0,0,0,0,0,1,0,0,2,3,3,9,5,3,0,0,0,0,0,0,0,0,0,4,7,8,13,1,0,0,0,0,0,0,0,0,0,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
3286,坂東満,バンドウ ミツル,静岡,B1,S,430828,1,56,160,54,B,4.58,23.1,12,10,95,0,0,0.15,14,78.5,0.15,1.7,17,29.4,0.13,3.0,19,5.2,0.14,2.6,19,26.3,0.13,2.9,13,0.0,0.17,3.4,13,0.0,0.18,3.8,B1,B1,B1,48.0,47.0,2025,1,2024-05-01,2024-10-31,59,10,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,4,2,3,3,0,0,0,0,0,0,0,0,0,1,8,7,3,0,0,0,0,0,0,0,0,0,1,4,2,3,4,4,1,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,2,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3289,高橋淳美,タカハシ アツミ,大阪,B2,S,380525,2,61,154,46,A,3.68,13.5,3,2,37,0,0,0.2,6,33.3,0.18,3.2,6,16.6,0.19,4.3,7,0.0,0.2,3.0,6,16.6,0.23,4.0,5,0.0,0.17,3.4,7,14.2,0.2,5.1,B1,B1,B1,47.0,43.0,2025,1,2024-05-01,2024-10-31,60,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,岡山
3290,倉谷和信,クラタニ カズノブ,大阪,B1,S,381007,1,61,162,52,O,4.43,22.6,5,7,53,0,0,0.18,10,50.0,0.16,3.3,12,25.0,0.19,3.7,11,18.1,0.15,3.1,8,25.0,0.23,3.9,7,0.0,0.17,4.1,5,0.0,0.16,4.0,B1,A2,B1,46.0,47.0,2025,1,2024-05-01,2024-10-31,60,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,1,1,5,2,0,0,0,0,0,0,0,0,0,2,2,2,3,2,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3293,宮内由紀英,ミヤウチ ユキヒデ,東京,B1,S,400816,1,59,160,53,B,4.13,16.2,4,10,86,1,0,0.19,14,57.1,0.15,3.1,15,0.0,0.17,3.8,14,21.4,0.22,4.2,15,13.3,0.21,5.2,16,6.2,0.18,3.8,12,0.0,0.21,5.1,B1,B1,B1,45.0,47.0,2025,1,2024-05-01,2024-10-31,60,2,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,6,2,4,3,0,0,0,0,0,0,0,0,1,2,4,1,2,4,0,0,0,0,0,0,0,0,1,1,1,5,2,5,0,0,0,0,0,0,0,0,0,1,2,6,6,1,0,0,0,0,0,1,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,東京
3294,野中義生,ノナカ ヨシオ,静岡,B1,S,400822,1,59,160,54,A,4.85,29.2,10,23,113,1,0,0.14,15,73.3,0.15,2.5,19,36.8,0.18,2.9,20,30.0,0.13,2.5,20,20.0,0.11,2.3,24,8.3,0.15,2.5,15,20.0,0.1,2.0,B1,B1,B1,45.0,49.0,2025,1,2024-05-01,2024-10-31,60,6,5,2,0,0,2,0,0,0,0,0,0,0,0,0,7,4,4,3,1,0,0,0,0,0,0,0,0,1,5,3,4,5,2,0,0,0,0,0,0,0,0,1,3,5,2,5,4,0,0,0,0,0,0,0,0,1,1,3,7,5,7,0,0,0,0,0,0,0,0,1,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3297,藤丸光一,フジマル コウイチ,福岡,B1,S,420217,1,57,154,49,O,5.32,36.9,13,31,119,0,0,0.18,18,66.6,0.17,2.9,51,31.3,0.2,3.9,34,38.2,0.16,3.2,12,16.6,0.19,3.3,4,25.0,0.17,4.3,0,0.0,0.0,0.0,B1,B1,A2,50.0,50.0,2025,1,2024-05-01,2024-10-31,60,6,6,4,2,0,0,0,0,0,0,0,0,0,0,5,11,9,7,9,10,0,0,0,0,0,0,0,0,1,12,8,3,5,5,0,0,0,0,0,0,0,0,1,1,2,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,福岡
3300,川崎智幸,カワサキ トモユキ,岡山,A2,S,420419,1,57,161,54,O,5.69,36.8,26,26,141,2,0,0.13,27,59.2,0.14,3.3,25,48.0,0.14,3.3,23,34.7,0.13,2.8,24,37.5,0.13,2.5,23,17.3,0.13,3.0,19,15.7,0.13,2.8,A2,A1,A1,54.0,52.0,2025,1,2024-05-01,2024-10-31,60,14,2,6,3,1,1,0,0,0,0,0,0,0,0,5,7,6,2,4,1,0,0,0,0,0,1,0,0,2,6,8,3,4,0,0,0,0,0,0,0,0,0,3,6,1,6,6,2,0,0,0,0,0,0,0,0,1,3,4,3,4,8,0,0,0,0,0,0,0,0,1,2,2,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3302,谷川里江,タニカワ リエ,愛知,B1,S,420709,2,57,142,46,A,5.23,37.6,25,13,101,1,0,0.17,20,90.0,0.17,3.1,17,41.1,0.21,4.1,20,30.0,0.16,2.8,14,28.5,0.13,2.5,18,16.6,0.16,3.5,12,0.0,0.2,3.8,B1,B1,A2,49.0,48.0,2025,1,2024-05-01,2024-10-31,60,13,5,0,2,0,0,0,0,0,0,0,0,0,0,3,4,2,2,3,3,0,0,0,0,0,0,0,0,4,2,1,2,4,7,0,0,0,0,0,0,0,0,3,1,1,2,4,3,0,0,0,0,0,0,0,0,2,1,4,5,2,4,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3303,渡辺豊,ワタナベ ユタカ,東京,A2,S,420917,1,57,166,56,AB,5.8,37.2,21,27,129,1,0,0.18,27,62.9,0.18,4.1,23,47.8,0.19,4.0,28,32.1,0.15,3.3,14,42.8,0.17,4.4,19,26.3,0.2,3.9,18,0.0,0.2,5.1,A2,A1,A2,54.0,51.0,2025,1,2024-05-01,2024-10-31,60,10,7,6,4,0,0,0,0,0,0,0,0,0,0,4,7,7,1,2,1,1,0,0,0,0,0,0,0,3,6,5,7,5,1,0,0,0,0,0,0,1,0,2,4,2,3,3,0,0,0,0,0,0,0,0,0,2,3,5,6,1,2,0,0,0,0,0,0,0,0,0,0,4,6,4,4,0,0,0,0,0,0,0,0,0,0,1,0,神奈川
3304,烏野賢太,ウノ ケンタ,徳島,B1,S,421220,1,57,164,52,O,5.4,36.4,31,23,148,1,0,0.16,30,80.0,0.17,3.4,27,25.9,0.16,3.9,26,57.6,0.16,3.2,20,25.0,0.14,2.5,28,10.7,0.15,3.4,17,0.0,0.18,4.2,A1,A2,A2,55.0,50.0,2025,1,2024-05-01,2024-10-31,60,18,6,2,1,3,0,0,0,0,0,0,0,0,0,2,5,4,6,5,5,0,0,0,0,0,0,0,0,7,8,3,3,2,3,0,0,0,0,0,0,0,0,1,4,4,4,5,2,0,0,0,0,0,1,0,0,3,0,5,7,9,4,0,0,0,0,0,0,0,0,0,0,2,4,9,2,0,0,0,0,0,1,0,0,0,0,1,0,徳島
3305,小野信樹,オノ ノブキ,岡山,B1,S,421222,1,57,162,53,A,4.07,21.3,12,10,103,0,0,0.17,14,57.1,0.18,3.6,18,16.6,0.17,3.4,19,42.1,0.21,3.9,20,15.0,0.13,2.7,18,0.0,0.17,3.8,14,0.0,0.18,5.0,B1,B1,B1,43.0,45.0,2025,1,2024-05-01,2024-10-31,60,6,2,0,4,1,1,0,0,0,0,0,0,0,0,1,2,5,3,5,2,0,0,0,0,0,0,0,0,3,5,2,1,3,5,0,0,0,0,0,0,0,0,2,1,1,4,4,8,0,0,0,0,0,0,0,0,0,0,2,10,2,4,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3306,武田正紀,タケダ マサノリ,埼玉,B1,S,430107,1,56,163,55,A,4.41,20.5,10,11,102,0,0,0.16,15,40.0,0.18,3.7,18,16.6,0.15,3.0,21,23.8,0.17,3.1,18,22.2,0.15,3.2,16,6.2,0.16,3.4,14,14.2,0.18,3.4,B1,B1,B1,47.0,47.0,2025,1,2024-05-01,2024-10-31,60,2,4,2,3,1,3,0,0,0,0,0,0,0,0,1,2,4,2,7,2,0,0,0,0,0,0,0,0,4,1,4,4,6,2,0,0,0,0,0,0,0,0,3,1,5,4,4,1,0,0,0,0,0,0,0,0,0,1,2,4,4,5,0,0,0,0,0,0,0,0,0,2,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,東京
3313,本吉正樹,モトヨシ マサジ,東京,B1,S,400806,1,59,162,56,A,4.44,26.6,9,19,105,0,0,0.18,16,68.7,0.17,3.7,21,33.3,0.16,3.6,13,30.7,0.15,2.7,18,11.1,0.2,4.1,19,21.0,0.19,3.9,18,0.0,0.22,4.6,B1,B1,B1,49.0,46.0,2025,1,2024-05-01,2024-10-31,61,6,5,0,3,0,1,1,0,0,0,0,0,0,0,2,5,3,2,4,5,0,0,0,0,0,0,0,0,0,4,3,1,2,2,1,0,0,0,0,0,0,0,0,2,5,1,7,3,0,0,0,0,0,0,0,0,1,3,4,4,3,4,0,0,0,0,0,0,0,0,0,0,1,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,東京
3315,広瀬聖仁,ヒロセ マサヒト,愛知,B1,S,401001,1,59,162,54,A,5.19,30.7,11,17,91,2,0,0.16,12,58.3,0.18,3.5,20,35.0,0.15,2.8,16,43.7,0.16,3.4,18,16.6,0.15,2.9,16,18.7,0.2,3.9,9,11.1,0.17,3.0,B1,B1,B1,50.0,50.0,2025,1,2024-05-01,2024-10-31,61,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,7,6,2,5,0,0,0,0,0,0,0,0,0,4,3,2,2,3,2,0,0,0,0,0,1,0,0,1,2,5,5,3,2,0,0,0,0,0,0,0,0,1,2,3,3,5,2,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3319,山崎義明,ヤマザキ ヨシアキ,埼玉,A2,S,420222,1,57,166,54,O,5.61,39.5,23,34,144,3,0,0.14,27,70.3,0.16,3.1,29,37.9,0.14,2.8,24,50.0,0.14,2.3,27,33.3,0.13,2.4,22,22.7,0.12,2.8,15,6.6,0.15,3.6,A2,A2,A2,51.0,51.0,2025,1,2024-05-01,2024-10-31,61,13,6,4,2,0,1,1,0,0,0,0,0,0,0,2,9,6,5,4,3,0,0,0,0,0,0,0,0,5,7,4,4,2,2,0,0,0,0,0,0,0,0,3,6,3,6,5,4,0,0,0,0,0,0,0,0,0,5,3,2,8,4,0,0,0,0,0,0,0,0,0,1,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,埼玉
3327,野長瀬正孝,ノナガセ マサタカ,静岡,A2,S,420814,1,57,163,51,O,5.55,32.2,11,27,118,0,0,0.17,23,69.5,0.13,2.2,23,26.0,0.17,3.6,23,26.0,0.15,3.0,30,26.6,0.17,3.8,8,25.0,0.16,3.9,11,0.0,0.26,5.9,A2,A2,A2,52.0,51.0,2025,1,2024-05-01,2024-10-31,61,8,8,5,1,1,0,0,0,0,0,0,0,0,0,2,4,9,5,1,2,0,0,0,0,0,0,0,0,0,6,5,7,1,2,1,0,0,0,0,1,0,1,1,7,9,9,2,2,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,1,0,静岡
3333,丸尾義孝,マルオ ヨシタカ,徳島,A2,S,430606,1,56,161,54,A,6.06,44.2,27,27,122,1,0,0.15,25,96.0,0.12,1.6,20,40.0,0.15,3.5,15,33.3,0.13,3.4,20,35.0,0.14,3.2,25,32.0,0.16,3.4,17,11.7,0.18,3.8,A2,A1,A2,52.0,52.0,2025,1,2024-05-01,2024-10-31,61,18,6,0,0,0,0,1,0,0,0,0,0,0,0,3,5,5,1,4,2,0,0,0,0,0,0,0,0,1,4,4,1,5,0,0,0,0,0,0,0,0,0,3,4,5,2,2,3,0,0,0,0,0,0,1,0,2,6,4,4,5,4,0,0,0,0,0,0,0,0,0,2,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,徳島
3334,角ひとみ,スミ ヒトミ,広島,B1,S,430916,2,56,161,45,A,5.22,29.6,20,17,125,2,0,0.19,20,70.0,0.2,3.9,27,14.8,0.19,4.7,25,40.0,0.19,3.8,22,27.2,0.19,3.7,18,11.1,0.17,3.9,13,7.6,0.21,3.6,B1,B1,B1,48.0,49.0,2025,1,2024-05-01,2024-10-31,61,11,3,1,2,2,1,0,0,0,0,0,0,0,0,2,2,8,8,2,5,0,0,0,0,0,0,0,0,2,8,9,4,1,1,0,0,0,0,0,0,0,0,3,3,6,3,4,2,0,0,0,0,0,0,1,0,2,0,1,6,4,5,0,0,0,0,0,0,0,0,0,1,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,広島
3339,泉具巳,イズミ トモミ,兵庫,B1,S,400529,1,59,162,58,B,4.89,25.2,15,10,99,0,0,0.15,16,62.5,0.16,3.6,20,10.0,0.16,2.9,16,25.0,0.14,2.6,14,21.4,0.14,2.0,14,21.4,0.11,2.1,19,15.7,0.19,3.3,B1,A2,B1,46.0,48.0,2025,1,2024-05-01,2024-10-31,62,8,2,0,2,3,1,0,0,0,0,0,0,0,0,1,1,9,3,3,3,0,0,0,0,0,0,0,0,1,3,4,4,1,3,0,0,0,0,0,0,0,0,2,1,2,2,5,2,0,0,0,0,0,0,0,0,2,1,4,2,2,3,0,0,0,0,0,0,0,0,1,2,4,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,大阪
3340,池田雷太,イケダ ライタ,東京,B1,S,400711,1,59,166,55,A,4.56,24.0,10,20,125,0,0,0.18,19,31.5,0.19,3.7,28,42.8,0.17,3.5,19,21.0,0.2,4.3,19,15.7,0.19,3.9,21,14.2,0.16,3.6,19,10.5,0.19,4.1,B1,B1,B1,50.0,47.0,2025,1,2024-05-01,2024-10-31,62,4,2,4,3,3,2,0,0,0,0,0,0,1,0,3,9,3,7,4,2,0,0,0,0,0,0,0,0,2,2,4,3,5,3,0,0,0,0,0,0,0,0,1,2,4,3,3,6,0,0,0,0,0,0,0,0,0,3,2,7,4,4,0,0,0,0,0,0,1,0,0,2,6,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,東京
3346,宮本裕之,ミヤモト ヒロユキ,兵庫,B1,S,411213,1,58,164,53,O,4.0,18.5,7,6,70,0,0,0.18,9,77.7,0.17,3.0,13,7.6,0.16,3.5,10,10.0,0.16,3.4,14,28.5,0.18,3.6,11,0.0,0.19,3.6,13,0.0,0.2,4.2,B1,B1,B1,42.0,45.0,2025,1,2024-05-01,2024-10-31,62,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,2,0,0,0,0,0,0,0,0,0,1,1,4,3,1,0,0,0,0,0,0,0,0,2,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,0,0,0,0,0,0,0,0,0,2,2,3,6,0,0,0,0,0,0,0,0,0,0,1,0,大阪
3347,矢後剛,ヤゴ タケシ,東京,B1,S,420211,1,57,163,59,A,4.71,22.0,4,9,59,0,0,0.19,8,50.0,0.13,2.9,7,57.1,0.21,4.1,11,27.2,0.17,3.4,8,0.0,0.22,3.4,9,0.0,0.23,4.6,16,12.5,0.19,4.3,B1,B1,A2,50.0,48.0,2025,1,2024-05-01,2024-10-31,62,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,1,0,0,2,4,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3349,吉田一郎,ヨシダ イチロウ,長崎,A2,S,430127,1,56,161,54,A,5.82,42.7,24,20,103,0,0,0.14,26,76.9,0.12,2.4,32,40.6,0.15,2.8,15,26.6,0.15,3.7,15,40.0,0.12,2.5,10,10.0,0.15,3.0,5,0.0,0.15,3.8,A1,B1,A2,53.0,51.0,2025,1,2024-05-01,2024-10-31,62,18,2,3,2,0,0,1,0,0,0,0,0,0,0,3,10,4,7,6,2,0,0,0,0,0,0,0,0,1,3,3,2,3,3,0,0,0,0,0,0,0,0,2,4,2,3,1,3,0,0,0,0,0,0,0,0,0,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,長崎
3350,藤本佳史,フジモト ヨシフミ,山口,A2,S,430423,1,56,158,55,AB,5.56,34.2,15,22,108,0,0,0.16,17,70.5,0.14,2.6,23,47.8,0.17,3.2,18,33.3,0.15,2.3,15,20.0,0.13,2.5,19,21.0,0.16,2.8,16,6.2,0.19,4.1,B1,A2,B1,49.0,51.0,2025,1,2024-05-01,2024-10-31,62,7,5,2,2,0,1,0,0,0,0,0,0,0,0,5,6,7,3,2,0,0,0,0,0,0,0,0,0,0,6,7,2,1,2,0,0,0,0,0,0,0,0,2,1,6,3,1,2,0,0,0,0,0,0,0,0,1,3,3,4,3,5,0,0,0,0,0,0,0,0,0,1,3,3,6,3,0,0,0,0,0,0,0,0,0,0,1,0,山口
3352,小川晃司,オガワ コウジ,福岡,B1,S,430620,1,56,161,51,O,4.39,16.8,2,17,113,0,0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.38,6.0,112,16.9,0.16,3.1,B1,B1,B1,47.0,47.0,2025,1,2024-05-01,2024-10-31,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,17,31,24,20,17,0,0,0,0,0,3,1,0,0,0,0,0,福岡
3353,前田光昭,マエダ ミツアキ,埼玉,B2,S,430625,1,56,158,52,O,3.14,14.2,1,6,49,0,0,0.14,7,28.5,0.25,4.0,9,33.3,0.11,2.0,10,10.0,0.11,2.3,9,11.1,0.13,2.3,7,0.0,0.17,3.3,6,0.0,0.13,2.7,B1,B1,B1,45.0,41.0,2025,1,2024-05-01,2024-10-31,62,0,2,1,1,1,2,0,0,0,0,0,0,0,0,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,2,5,1,0,0,0,0,0,0,1,0,0,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,埼玉
3355,橋谷田佳織,ハシヤダ カオリ,東京,B2,S,430810,2,56,150,41,A,3.65,11.7,0,2,17,0,0,0.22,3,0.0,0.16,5.0,2,0.0,0.22,4.5,2,0.0,0.34,5.5,5,20.0,0.23,5.8,3,33.3,0.22,4.3,2,0.0,0.16,2.0,B2,B2,B2,42.0,44.0,2025,1,2024-05-01,2024-10-31,62,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,千葉
3357,福島陽子,フクシマ ヨオコ,岡山,B1,S,431108,2,56,161,49,O,4.75,24.3,14,13,111,0,0,0.2,17,52.9,0.21,4.3,24,29.1,0.18,3.7,19,21.0,0.18,3.8,19,26.3,0.17,3.4,21,9.5,0.21,3.8,11,0.0,0.21,4.8,B1,B1,B1,46.0,48.0,2025,1,2024-05-01,2024-10-31,62,5,4,4,2,2,0,0,0,0,0,0,0,0,0,3,4,8,4,4,1,0,0,0,0,0,0,0,0,3,1,4,5,6,0,0,0,0,0,0,0,0,0,2,3,2,8,1,2,0,0,0,0,0,0,1,0,1,1,3,4,2,10,0,0,0,0,0,0,0,0,0,0,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3361,岡部浩,オカベ ヒロシ,徳島,B1,S,440320,1,55,153,52,AB,4.13,15.3,6,10,104,0,0,0.18,15,26.6,0.14,2.5,19,10.5,0.18,3.6,15,26.6,0.16,4.1,18,27.7,0.14,3.6,21,4.7,0.21,4.3,16,0.0,0.22,4.9,B1,B1,B1,46.0,46.0,2025,1,2024-05-01,2024-10-31,62,4,0,3,3,2,2,1,0,0,0,0,0,0,0,0,2,5,8,4,0,0,0,0,0,0,0,0,0,0,4,2,3,2,4,0,0,0,0,0,0,0,0,1,4,2,4,5,2,0,0,0,0,0,0,0,0,1,0,8,3,8,1,0,0,0,0,0,0,0,0,0,0,2,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,徳島
